title,lang,source_name,format,category,cefr_level,license,text
0678.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"I think that eating a balanced is a central piece to maintain or reach a healthy lifestyle. It means that you can eat of everything, but in an appropriate amount compared to dietetic rules and food pyramid. If you exclude a category of nutriments or if you follow a monodiet regimen, it will have a worse impact on your body than doing nothing. Every category of nutriment is important: protein to construct the muscles, lipids to repair the cells, carbohydrats to give strenght and energy, but most of all water for life! Nevertheless, I've heard that without physical exercice, healthy diet is less effective. Combined with it, it can for instance revert type 2 diabetes symptoms, diminish the risk of cardiovascular diseases, reduce arthritis disorders. Healthy lifestyle is something global, it includes the diet, but also the physical exercice, the quality of sleep, avoiding alcohol and tobacco use, emotional management, adaptation skills and social support."
0680.xml,en,cefr-asag,document-level,learner,C1,CC BY-NC-SA 4.0,"Let's first see what privacy still means nowadays, knowing that most people have a mobile phone linked to an e-mail address, have private and professional accounts on social media websites, manage their bank accounts online, as well as their travels and all kinds of other purchases. They probably save all their pictures and films on their laptop, communicate through social medias or relevant apps. Not to say all of this information might be saved in the 'cloud'. Believing that all this very personal information remains private would be rather naive, I guess. We know that it is being sold and used for commercial and marketing purposes - ""If you're not paying for the product, you are the product'. And although all of the above is normally done in full knowledge of the facts, it remains a very personal decision/choice, which is also a right, that should be somehow protected, as many of us are de facto living in the public eye."
0681.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"I think that social networks are a usefull and powerfull tool from our century. They kind of change the way that people communicate with each other. Sometimes for the best but sometimes, unfortunately, for the worst."
0682.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"Each day we can hear stronger the sentence ""We are what we eat"". We keep on seeing on the news how in developed countries there are higher percentages of obese children. Usually, we can see those kids eating a hamburger-fries-soda menu of any well-know food chain. Is it what we want for our present and future?"
0683.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,According to me social networks have a huge impact on our relationships. Many people nowadays have access to social media and use it to communicate and we can all say that communication is a basic thing for every relationship.
0684.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"In my opinion every have a right to have a private life. Doing a job, that puts us in the public eye should not prevent us keeping a part of our life secret for the others. It is not because we are famous that everybody has to know everything about us."
0688.xml,en,cefr-asag,document-level,learner,C1,CC BY-NC-SA 4.0,Social networks such as Facebook can have postive impacts as well as negative impacts on relationships.
0689.xml,en,cefr-asag,document-level,learner,B1,CC BY-NC-SA 4.0,"Social networks are giving the feeling to have relationships, by sharing informations to 'friends'.  In place of having real contacts with other people, and building real relations, we are sitting in front of our screens, sharing unimportant news to people we don't really know."
0693.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"I don't totally agree with this sentence. Of course, to have a healthy life you need to look after what you eat but this isn't the main thing. You will also need to do some sport. I am not talking about going to the gym, walking or cycling instead of taking the car when possible is enough, as long as it is done more than once a week."
0695.xml,en,cefr-asag,document-level,learner,C2,CC BY-NC-SA 4.0,"Privacy is a big issue for everyone nowadays but famous people certrainly have it the roughest due to the fact that they have many fans who want to keep up with their idols. However privacy is something everyone should have a right to, famous or not. It can be both taxing and frustrating for a person to be in the spot light day in and day out, expecially when it comes to pop stars for example. Having to work hard to please the fans and fight for a moment of privacy and relaxation while being hunted down by the paparazzi can be tiring and can sometimes even lead to the artist in question succumbing to depression and turning to drugs. Some time ago a famous Youtube-based entertainer had his cell phone number leaked to the public which resulted in him ceaselessly receiving calls from fans, ending with him having to change his number. The attention that overly obsessed fans pay to stars can sometimes turn into harassment and can have negative effects on their health. The well-being of a person should always be placed first. No matter who you are, you're entitled to your privacy!"
0696.xml,en,cefr-asag,document-level,learner,C1,CC BY-NC-SA 4.0,"Humans, like all the other animals, need to eat to live. Indeed, nutriment intake is the main source of energy for our bodies and therefore one of the most important aspect of our health. In fact, one can live without exercices, one can live without sun (albeit indirectly humans need sunlight), or one can even live without social life or intellectual activity."
0697.xml,en,cefr-asag,document-level,learner,C1,CC BY-NC-SA 4.0,"In my opinion, this statement is basically true. It has been shown by several studies that malnutrition and/or one-sided nutrition is not healthy in the long run and also affects mood, motivation and wellbeeing in general. We all know that we do not feel particularly good when we eat nothing but fast-food for a week or have just devoured a complete chocolate cake. However, being obsessed about your diet, constantly thinking about it and restricting yourself too much is not healthy either. For me a healthy balanced diet means also that I can eat what I crave for. Usually, the body knows best what he wants. If you are thirsty, you drink water. If you need salt, you want to eat salty food etc. Of course, we can also not completely give in to our cravings, but it is important to find a healthy balance to achieve a healthy life-style."
0698.xml,en,cefr-asag,document-level,learner,C1,CC BY-NC-SA 4.0,"My opinion is that there are MANY factors responsible for being healthy or not. In order to be healthy one needs to pay close attention to one's life habits: eating well but also getting enough sleep, having regular exercise, drinking enough water and avoiding excessive consumption of coffee, alcohol or tobacco. Being satisfied with your life, especially as concerns the relationship(s) and professional areas, is also extremely important. So I tend to disagree with the above sentence as it tends to give the impression that eating healthily is (almost) enough, while I believe what makes one healthy is the right (and balanced: ""Who lives without folly is not as wise as (s)he thinks"") combination of factors."
0699.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"Privacy is indeed a right. The reasons why someone may be in the public eye are varied, but they should be the only things we are allowed to know. If you are an actor, a politician, a musician or a writer you already give yourself to the eye of the society. The public is the way they earn their lives, but that doesn't mean they are parasites and therefore that we have the right to penetrate their intimacy. They have agreed to share a bit of themselves but that bit should only be what they feel comfortable about and shouldn't be much more than what they are doing for instance a musician can talk about something personnal to explain a song or a politician can explain why a subject is close to his heart,and that should be it. People who are thirsty of more and more about personnal business of others are broken inside,unsatisfied about their lives and they need to fulfill  their daily routine with drama or they like to feel clever when watching dumb and spoilt people in their own little meaningless lives. Thus, privacy is a right but not every person in the public eye wants it, some people just want to be rich and famous and will show no mercy to their integrity and because of those people, others have to go through unnecessary awkward and though situations to keep their lives out of the eyes. At the time of social media, the lack of privacy touches everyone, we do not know the boundaries of it anymore, so if you already know everything about your best friend's cousin then why is it so wrong to know all about this famous person that knowingly put himself in the public eye?"
0700.xml,en,cefr-asag,document-level,learner,C2,CC BY-NC-SA 4.0,"Do social networks have an impact on relationships? Yes, they do. Another question would be to define the kind of relationships which are affected. According to me social networks can either damage relationships or make them feel more real than they actually are."
0701.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,Yes of course they are ppl after all.
0702.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,On one hand social networks represent a huge contributions to remotelly  located relationships allowing them to keep contact no matter of the distance. On the other hand relationships between people located at the same place might suffer because of the attention we are putting in monitoring our social network and remote relationships forgetting to take advantage of the actual presence in front of us at the very real space and time where we are.
0703.xml,en,cefr-asag,document-level,learner,C1,CC BY-NC-SA 4.0,"Though I would have fully agreed with the statement a few years ago, I now believe that the quality of the food is what matters, more than a balanced diet unfortunately."
0704.xml,en,cefr-asag,document-level,learner,C1,CC BY-NC-SA 4.0,"My answer to this question is yes, famous people do have a right to privacy. Artists, actors, musicians, politicians (and so on) don't need every single aspects of their life known and shown to the whole world. The only thing that should matter is if these people do their job right. As long as they don't break any rule, why should we know who they married and what their children look like or if they cheated,... Furthermore, media making money by invading privacy are often terrible. Examples of this are tabloids or reality show like the Kardashians. That is not good TV."
0705.xml,en,cefr-asag,document-level,learner,C2,CC BY-NC-SA 4.0,"To me a healthy lifestyle starts with eating in a healthy, balanced way. It is of utter importance because food is what fuels your body. If you use the wrong fuel for your car, you won't be going very far! It's the first step towards overall well-being and a healthy body. If you eat healthily, you'll feel better and you'll be more inclined to take on physical activities and sports, as you know that your body is ready to make such efforts. But it is also the first step towards overall well-being; as they say, a healthy mind in a healthy body! If you feel good in your body, you'll feel good on a psychological level."
0706.xml,en,cefr-asag,document-level,learner,C2,CC BY-NC-SA 4.0,"We all have a right to privacy, people in the public eye aren't an exception, but the extent of their privacy depends on the function they have. There are limits to privacy for people in the public eye, nonetheless. A politician should have the right to go on holiday and live with his or her family without people snooping on them, but must remain open when excercising their public functions. Celebrities should be allowed to be left alone as long as they attempt to remain anonymous, but they waiver that right when they try and use their influence as a public figure to gain specific advantages. Notorious Criminals in the public eye should also expect to lose alot of their rights to privacy- personal rights end when the rights of others are compromised."
0707.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"Social networks tends to create a distance between people, but paradoxally it is also a very good way to keep in touch with friends and family abroad."
0708.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"Dear reader, let me share with you a little of what I gain by being schooled at Liège city. Any level of expectation is subject to a scale. In my understanding, unit of measurements have been made and are maintained by humans. In other words, talking about eating a balanced diet as the most important factor for a healthy life, remains what humankind has always been trying to do : compare itself to its ability to tailor its own scale, which should be the best if the wiĺlingness of continious positive improvement exist. The real question is : who is scaling the initial scale in order to keep as long as possible the power of the scale ownership factor  ? ..  Health is like the factor  which has to be closely monitored. Without being healthy any human lost their mind. So to be a good scaler one should absolutely be as healthy as possible. What if life is not understandable at the highest state of consciouness, who will be able to judge weather choices are what is called balanced ? History shows that any species alive deserves what is best for them but jealousness as failed in giving what any species really deserves. Free choices as well as imposed ones are not anymore at stake. What will define the future steps of the evolution process is our ability to learn from history, to live it through experiences, to learn to look ahead and to share. {name}. {name}. {name}. {name}."
