title,lang,source_name,format,category,cefr_level,license,text
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"There are a lot of quokkas living on the small offshore islands , because this is only a small area they are listed as vulnerable ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Although numerous on the small offshore islands , the quokka is classified as vulnerable ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Occasionally , novae are bright enough and close enough to Earth to be conspicuous to the unaided eye ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Potassium iodate is sometimes used for iodination of table salt to prevent iodine deficiency .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Potassium iodate is used to add iodine to salt .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Pollinators are often visually attracted by the shape and colors of the labellum .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Pollinators are often visually attracted by the shape and colors of the flower .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The site was excavated in August 2008 and again in August 2009 and is considered to be an important find by archaeologists .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Atomic physics always considers atoms in isolation .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Cell division is more complex in eukaryotes than in other organisms .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Cell reproduction is more complex in eukaryotes than in other organisms .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,It is a kind of prisoner 's dilemma : saving benefits each individual but damages the general population .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,In this form it represents a prisoner 's dilemma as saving is beneficial to each individual but deleterious to the general population .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The mineral form of potassium sulfate , arcanite , is relatively rare ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Arcanite is the mineral form of potassium sulfate .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Because most of these beetles are found living in dead animals , they are studied in forensic entomology ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,These beetles are significant in forensic entomology .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Blood moves from the heart to arteries , which branch and narrow into smaller arteries , and then branch more into capillaries ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Blood flows from the heart through arteries , which branch and narrow into arterioles , and then branch further into capillaries where nutrients and wastes are exchanged ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Not all parts of language are controlled mostly by the left hemisphere .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Language is primarily localized in the left hemisphere .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,TUTTs sometimes brings a large amount of vertical wind shear over tropical disturbances in the deep tropics and cyclones and thus hinder their development .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Independence Day , the only holiday that celebrates the United States , is a national holiday marked by patriotic displays ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Independence Day is a national holiday marked by patriotic displays .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"It is a close relative of the mourning and eared doves , particularly the former and was at one time considered a subspecies ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,16 - bit applications all run in their own thread within a single preemptively multithreaded 32 - bit NTVDM process .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In 1903 and 1904 , Stumpf was involved in two public episodes about sensational phenomena ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In 1903 and 1904 , Stumpf was involved in two well - publicized debunking episodes related to sensational phenomena ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Insect galls on plants give some herbivorous insects their own microhabitat .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Insect galls are the highly distinctive plant structures formed by some herbivorous insects as their own microhabitats .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,A move similar to a sliding forearm smash in which a wrestler jumps down on an opponent driving their forearm into anywhere on the opponent 's body .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Although geographers are historically known as people who make maps , map making is actually the field of study of cartography , a subset of geography ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In Ancient Egyptian mythology , the deity Khnum was said to have formed the first humans on a potter 's wheel ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Japan is divided into 47 prefectures , each overseen by an elected governor , legislature and administrative bureaucracy ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Hydrogen has three isotopes ; the others are called deuterium and tritium .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The scouring action of the glaciers pulverizes minerals in the rock over which the glacier passes .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The song gained popularity in September 2016 , when a remix was uploaded onto the YouTube channel SiIvaGunner , where many memes and parody videos have been uploaded since ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Bombards were replaced by weapons using smaller caliber iron shells with more powerful gunpowder .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Eventually bombards were superseded by weapons using smaller caliber iron projectiles fired from longer barrels with more powerful gunpowder .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Cattle are large grazing animals with two -toed or cloven hooves and a four-chambered stomach .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Cattle are large quadrupedal ungulate mammals with cloven hooves .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"While the trustee is given legal title to the trust property , in accepting title the trustee owes a number of fiduciary duties to the beneficiaries ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The apical complex includes vesicles called rhoptries and micronemes , which open at the anterior of the cell ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"FGM may place women at higher risk of problems during pregnancy and childbirth , which are more common with the more extensive FGM procedures ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Modern exact cladistic analyses have not been conclusive .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Another recently described rare , but serious , side effect is propofol infusion syndrome ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,A rare side effect of propofol is propofol infusion syndrome .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The most basic form of rounding is to replace an arbitrary number by an integer .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The book suggests that consciousness can be considered separately from the brain , which provides a basis for claims of reincarnation ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"This book claims that consciousness can be considered separately from the brain , which provides a basis for claims of reincarnation ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,NMR spectra databases correlate chemical structure with NMR data .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Content featuring male bisexuality has been a growing trend since the advent of internet pornography .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Green manures are crops grown for the express purpose of plowing them in , thus increasing fertility through the incorporation of nutrients and organic matter into the soil ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Gastrotrichs demonstrate eutely , each species having an invariant genetically fixed number of cells as adults ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Gastrotrichs are eutelic : each species has a genetically fixed number of cells as adults .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"As an elliptical galaxy , Messier 49 has the physical form of a radio galaxy , but it only has the radio emission of a normal galaxy ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In HVDC monopole configuration , one of the terminals of the rectifier is connected to earth ground ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,In a monopole configuration one of the terminals of the rectifier is connected to earth ground .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In reality , cats possess the ability to turn themselves right side up in mid-air if they should fall upside-down , known as the cat righting reflex ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Some professionals consider masturbation to function as a cardiovascular workout .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Some people actually consider masturbation as a cardiovascular workout .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Geophysics is applied to societal needs , such as mineral resources , mitigation of natural hazards and environmental protection ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Studying geophysics may help with problems such as mineral resources , reducing natural hazards , and protecting the environment ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Debian packages are standard Unix ar archives that include two gzipped or bzipped tar archives : one that holds the control information and another that contains the data .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The position of the hymenium is traditionally the first characteristic used in the classification and identification of mushrooms .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Where the hymenium is found is traditionally the first thing used to identify mushrooms or to group mushrooms into families .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Failure rate is usually time dependent , and an intuitive corollary is that the rate changes over time versus the expected life cycle of a system ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Because of their small size , dwarf galaxies have been observed being pulled toward and ripped by neighboring spiral galaxies , resulting in galaxy merger ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Dwarf galaxies can be pulled toward and ripped by neighboring spiral galaxies till they ultimately merge .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Crystallographic methods now depend on analysis of the diffraction patterns of a sample targeted by a beam of some type .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Magnesium reacted with an alkyl halide gives a Gringard reagent , which is a very useful tool for preparing alcohols ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Magnesium reacted with an alkyl halide gives a Grignard reagent , which is a very useful tool for preparing alcohols ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Antibiotics have no effect against viral infections and thus have no effect against the common cold .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Antibiotics have no effect against viral infections or against the viruses that cause the common cold .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"He also showed that the continuum hypothesis cannot be disproved from the accepted axioms of set theory , if those axioms are consistent ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"He also showed that neither the axiom of choice nor the continuum hypothesis can be disproved from the accepted axioms of set theory , assuming these axioms are consistent ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Their song is mainly territorial : it communicates the identity and whereabouts of an individual to other birds of the same species .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The song in this clade is essentially territorial , because it communicates the identity and whereabouts of an individual to other birds , and also signals sexual intentions ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Each Indian state has its own management directorate for panchayat towns .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"It is well - known spa town , specialising in mud treatment for rheumatism and similar medical problems ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"It is known as a spa , specialising in mud treatment for rheumatism and similar ailments ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The discovery of the H5 histone appears to date back to the 1970s , and it is now considered an isoform of Histone H1 ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Immediately after their senate confirmation , the emperors proceeded to the Castra Praetoria , the camp of the praetorian guard ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The labrum is a second kind of cartilage in the shoulder which is distinctly different from the articular cartilage .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The glenoid labrum is the second kind of cartilage in the shoulder which is distinctly different from the articular cartilage .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"If a particle and antiparticle are in the appropriate quantum states , then they can annihilate each other and produce other particles ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Particle- antiparticle pairs can annihilate each other if they are in appropriate quantum states .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"After New Zealand abolished its provinces in 1876 , a system of counties similar to other countries ' systems was instituted , lasting until 1989 ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Algebraic geometry occupies a central place in modern mathematics and has multiple conceptual connections with such diverse fields as complex analysis , topology and number theory ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The endocrine system consists of several glands , all in different parts of the body , that secrete hormones directly into the blood rather than into a duct system ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The endocrine system consists of several glands in different parts of the body .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Behavior is linked to the nervous system as well as the endocrine system .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Chronic hepatitis C is defined as infection with the hepatitis C virus persisting for more than six months based on the presence of its RNA .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,A person has chronic Hepatitis C if he has been infected with the Hepatitis C virus for more than six months .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Before the dawn of man and beast , Immortals waged war against each other in Heaven ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Slackware is known as a highly customizable distribution , generally considered a distribution for expert users ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Slackware is known as a highly customizable distribution that stresses ease of maintenance and reliability over cutting -edge software and automated tools .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"For many years , efforts to discover brown dwarves were fruitless ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The skin is covered in controllable chromatophores of different colors , enabling the squid to match its coloration to its surroundings ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Hemorrhoids are diagnosed by a doctor .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Hemorrhoids are typically diagnosed by physical examination .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"However , mitochondrial DNA only reflects the history of females in a population ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"However , mitochondrial DNA reflects only the history of the females in a population and so may not represent the history of the population as a whole ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Enzymes , which are chiral , often distinguish between the two enantiomers of a chiral substrate ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Enzymes , which are chiral , usually only work with one enantiomer of a chiral substrate ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Barium hydroxide is used in analytical chemistry for the titration of weak acids , particularly organic acids ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Barium hydroxide is used in titrations .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Directly subordinate to the Assistant Commissioners are approximately 40 Chief Superintendents , about half of whom supervise what are called Divisions ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"All of these animals are omnivores , but have different feeding behaviors and favorite foods ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"All of these animals are omnivores , yet still fall into special niches in terms of feeding behavior and preferred foods ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In contrast to the forelimbs , the three - toed hindlimbs were long and thick , supporting the body in a bipedal posture ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The inclination of Earth 's orbit drifts up and down relative to its present orbit with a cycle having a period of about 70,000 years ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Making use of dyes he was able to find a structure which he named chromatin .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Until the early 20th century , arsenic was frequently used as an embalming fluid , until it was supplanted by other more effective and less toxic chemicals ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Before the event went live on pay-per-view , an 18 - man interpromotional battle royal was held ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Before the event went live on pay-per-view , a dark match was held which was an 18 - man interpromotional battle royal ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The hazel dormouse requires a variety of arboreal foods to survive .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The hazel dormouse needs different food sources at different times of year to survive .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Textiles have been a fundamental part of human life since the beginning of civilization .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The shrub reaches 1.5 m by 1.5 m. Its flowers are hermaphrodite and are pollinated by insects .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The shrub reaches 1.5 m by 1.5 m. Its flowers are hermaphrodite .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Income is strongly correlated with quality of prenatal care .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Eukaryotic cells , including human cells , have a highly evolved process of secretion ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"This genere , the offspring of the contradanza , was also danced in lines or squares ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Until the 1990s , there was little historical analysis of the events because of official censorship and lack of academic interest ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Until the 1990s , historical analysis of the events remained superficial because of official censorship and lack of academic interest ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"It is important to distinguish between sex-linked characters , which are controlled by genes on sex chromosomes , and two other categories ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Sex -linked characters controlled by genes on sex chromosomes are not the only kind of sex-related characters .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Gorgoneia that decorate the shields of warriors on mid-fifth century Greek vases are considerably less grotesque and menacing .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Gorgoneia painted on the shields of warriors on mid-5th century Greek vases are not as ugly , strange or frightening ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The new technology enabled rapid identification and deliberate alteration of genes for the purpose of changing the characteristics of an organism .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Crombie died in New York City , New York from a cerebral hemorrhage , aged 48 ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Peat forms when plant material does not fully decay in acidic and anaerobic conditions .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Peat forms when plant material , usually in marshy areas , is inhibited from decaying fully by acidic and anaerobic conditions ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The molecular structure of mauveine proved difficult to determine , finally being identified in 1994 ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Workers who were exposed to xanthan gum dust developed allergy - like symptoms from breathing in the dust .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Evaluation of workers exposed to xanthan gum dust found evidence of a link to respiratory symptoms .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The MHC genes are highly polymorphic .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The MHC genes are highly polymorphic ; many different alleles exist in the different individuals inside a population .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The murids are classified in five subfamilies , around 150 genera and about 710 species ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,A cheese fondue would be kept at a temperature warm enough to keep the fondue smooth and liquid but not at a great heat to cause burning .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,A cheese fondue mixture should be kept warm enough to keep the fondue smooth and liquid but not so hot that it burns .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,All echinoderms have fivefold radial symmetry in their body at some stage of life .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Echinoderms exhibit secondary radial symmetry in portions of their body at some stage of life .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,RNA viruses have very high mutation rates compared to DNA viruses .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The primary objective of the mission is to develop the technologies required for designing , planning , management and operations of an interplanetary mission ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The main goal of the mission is to develop the technologies needed for interplanetary missions .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The name comes from the fact that calligraphy - inspired typefaces were first designed in Italy , to replace documents traditionally written in a handwriting style called chancery hand ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Calligraphy - inspired typefaces were first designed in Italy , to replace documents written in a handwriting style called chancery hand ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Twenty - eight merchant ships laden with more than 34000 ST of cargo were sunk or destroyed ; three ships carrying a further 7500 ST were later salvaged .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Of knightly extraction , it has proofs of its nobility going back as far as 1265 ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Chlorophyll molecules are arranged in and around the membranes of chloroplasts .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The bones were those of a very short man , little over four feet tall , who may have suffered from a form of congenital dwarfism ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Most of the energy released in gravitational collapse is emitted very quickly .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"While most of the energy released during gravitational collapse is emitted very quickly , an outside observer does not actually see the end of this process ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"At the end of the war , he moved to Paris and resumed working almost exclusively in charcoal and lithography ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"At the end of the war , he moved to Paris , working almost only in charcoal and lithography ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"With advances in medicinal chemistry , most of today 's antibacterials chemically are modifications of various natural compounds ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"With advances in medicinal chemistry , most modern antibacterials are semisynthetic modifications of various natural compounds ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Angling is the principal method of sport fishing , but commercial fisheries also use angling methods such as longlining or trolling ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Scholars have proposed multiple hypotheses about when , where , and by whom PIE was spoken ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The distinctive horns and the muscular neck may have been used in fighting conspecifics .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"They are equipped with mobile units discovered , such as jeeps or convertibles , thanks to which they can quickly reach the required events ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Starting around the 14th century , the word referred originally to the roughness of woven cloth before it was sheared ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The five color theorem is implied by the stronger four color theorem , but is considerably easier to prove ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The nine- banded armadillo also serves science through its unusual reproductive system , in which four genetically identical offspring are born , the result of one original egg ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The nine- banded armadillo has an unusual reproductive system , in which genetically identical quadruplets are born in each litter ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The bridge 's movements were caused by a'positive feedback ' phenomenon , known as synchronous lateral excitation ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"If hypotheses may be drawn from knowledge of other deep-sea cephalopods , the vampire squid likely reproduces slowly by way of a small number of large eggs ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The cluster contains a dozen of O-type main sequence stars , of which at least three are eclipsing binaries ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The cluster contains at least a dozen early O stars , of which at least three are eclipsing binaries ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The genre itself was defined as a separate movement from post- punk due to its darker music accompanied by introspective and romantic lyrics .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Free vibration occurs when a mechanical system is set in motion with an initial input and allowed to vibrate freely .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Free vibration occurs when vibration is set off with a push and allowed to vibrate freely .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Inflammation is one of the first responses of the immune system to pathogens or foreign substances that get past the anatomical barriers .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The country 's provinces are further divided into 337 municipalities which are administered by an alcalde and municipal council .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The five subspecies of the short- beaked echidna are each found in different geographical locations .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,There are five subspecies of the short- beaked echidna .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Hamsters are more crepuscular than nocturnal and , in the wild , remain underground during the day to avoid being caught by predators ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In the wild , hamsters are crepuscular and stay underground during the day ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Historically , a constable could also refer to a castellan , the officer charged with the defense of a castle ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Type designers have called oblique as less organic and calligraphic than italics .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Type designers have described oblique type as less organic and calligraphic than italics , which in some situations may be preferred ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The executive branch is headed by the president and is formally independent of both the legislature and the judiciary .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The executive branch is mostly about the President and is independent of the legislature .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Critical to the science , trees from the same region tend to develop the same patterns of ring widths for a given period of chronological study ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In the internationally publicized legal proceedings that followed , eight anarchists were convicted of conspiracy ."
